video_id,safe_description,near_crash_description,crash_description
000783,[0s: Dashcam shows vehicle driving on a suburban avenue during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a highway on-ramp during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a two-lane highway during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a head-on collision near frame 37.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000804,[0s: Dashcam shows vehicle driving on a multi-lane road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a multi-lane road during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a busy intersection during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a head-on collision near frame 30.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000805,[0s: Dashcam shows vehicle driving on a downtown street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a residential street during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a multi-lane road during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a side-swipe collision near frame 30.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000807,[0s: Dashcam shows vehicle driving on a residential street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a two-lane highway during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a side-swipe collision near frame 31.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000813,[0s: Dashcam shows vehicle driving on a highway on-ramp during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a multi-lane road during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a head-on collision near frame 44.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000825,[0s: Dashcam shows vehicle driving on a residential street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a busy intersection during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a rear-end collision near frame 44.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000828,[0s: Dashcam shows vehicle driving on a rural road during daytime under rainy weather with wet roads. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a multi-lane road during daytime under rainy weather with wet roads.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a multi-lane road during daytime under rainy weather with wet roads. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 38.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000833,[0s: Dashcam shows vehicle driving on a highway on-ramp during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a suburban avenue during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a multi-lane road during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a side-swipe collision near frame 34.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000834,[0s: Dashcam shows vehicle driving on a two-lane highway during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a multi-lane road during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a head-on collision near frame 30.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000842,[0s: Dashcam shows vehicle driving on a suburban avenue during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a busy intersection during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a suburban avenue during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a head-on collision near frame 32.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000851,[0s: Dashcam shows vehicle driving on a downtown street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a highway on-ramp during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a two-lane highway during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a rear-end collision near frame 42.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000861,[0s: Dashcam shows vehicle driving on a suburban avenue during nighttime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a residential street during nighttime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a suburban avenue during nighttime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a rear-end collision near frame 33.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000877,[0s: Dashcam shows vehicle driving on a busy intersection during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a highway on-ramp during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a head-on collision near frame 34.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000896,[0s: Dashcam shows vehicle driving on a downtown street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a busy intersection during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a multi-vehicle pileup near frame 30.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000923,[0s: Dashcam shows vehicle driving on a multi-lane road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a suburban avenue during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a two-lane highway during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 30.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000933,[0s: Dashcam shows vehicle driving on a two-lane highway during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a multi-lane road during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a highway on-ramp during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a T-bone collision near frame 30.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000947,[0s: Dashcam shows vehicle driving on a busy intersection during daytime under rainy weather with wet roads. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a highway on-ramp during daytime under rainy weather with wet roads.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a highway on-ramp during daytime under rainy weather with wet roads. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a rear-end collision near frame 30.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000965,[0s: Dashcam shows vehicle driving on a suburban avenue during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a suburban avenue during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a head-on collision near frame 38.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000970,[0s: Dashcam shows vehicle driving on a downtown street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a suburban avenue during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a residential street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a side-swipe collision near frame 48.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000977,[0s: Dashcam shows vehicle driving on a downtown street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a residential street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a multi-vehicle pileup near frame 43.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
000983,[0s: Dashcam shows vehicle driving on a suburban avenue during daytime under rainy weather with wet roads. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during daytime under rainy weather with wet roads.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a two-lane highway during daytime under rainy weather with wet roads. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a head-on collision near frame 47.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001019,[0s: Dashcam shows vehicle driving on a suburban avenue during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a multi-lane road during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a multi-vehicle pileup near frame 41.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001028,[0s: Dashcam shows vehicle driving on a highway on-ramp during nighttime under snowy conditions with reduced visibility. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a rural road during nighttime under snowy conditions with reduced visibility.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a rural road during nighttime under snowy conditions with reduced visibility. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a T-bone collision near frame 38.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001033,[0s: Dashcam shows vehicle driving on a multi-lane road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a rural road during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a residential street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a rear-end collision near frame 42.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001052,[0s: Dashcam shows vehicle driving on a suburban avenue during nighttime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a highway on-ramp during nighttime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a busy intersection during nighttime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a side-swipe collision near frame 40.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001074,[0s: Dashcam shows vehicle driving on a suburban avenue during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a multi-lane road during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a multi-lane road during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a side-swipe collision near frame 31.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001079,[0s: Dashcam shows vehicle driving on a two-lane highway during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a two-lane highway during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a multi-lane road during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 42.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001117,[0s: Dashcam shows vehicle driving on a busy intersection during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a rural road during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a multi-vehicle pileup near frame 45.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001120,[0s: Dashcam shows vehicle driving on a multi-lane road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a downtown street during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a rural road during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 32.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001160,[0s: Dashcam shows vehicle driving on a multi-lane road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a residential street during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a two-lane highway during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a rear-end collision near frame 47.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001161,[0s: Dashcam shows vehicle driving on a downtown street during daytime under snowy conditions with reduced visibility. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a multi-lane road during daytime under snowy conditions with reduced visibility.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a residential street during daytime under snowy conditions with reduced visibility. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a multi-vehicle pileup near frame 34.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001175,[0s: Dashcam shows vehicle driving on a rural road during daytime under snowy conditions with reduced visibility. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a two-lane highway during daytime under snowy conditions with reduced visibility.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a multi-lane road during daytime under snowy conditions with reduced visibility. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a rear-end collision near frame 47.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001177,[0s: Dashcam shows vehicle driving on a rural road during daytime under snowy conditions with reduced visibility. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a residential street during daytime under snowy conditions with reduced visibility.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a rural road during daytime under snowy conditions with reduced visibility. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a multi-vehicle pileup near frame 34.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001191,[0s: Dashcam shows vehicle driving on a highway on-ramp during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a rural road during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a multi-vehicle pileup near frame 43.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001192,[0s: Dashcam shows vehicle driving on a rural road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a residential street during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a rural road during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 37.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001201,[0s: Dashcam shows vehicle driving on a suburban avenue during daytime under rainy weather with wet roads. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a multi-lane road during daytime under rainy weather with wet roads.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a suburban avenue during daytime under rainy weather with wet roads. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a multi-vehicle pileup near frame 37.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001202,[0s: Dashcam shows vehicle driving on a rural road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a multi-lane road during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a suburban avenue during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 39.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001205,[0s: Dashcam shows vehicle driving on a busy intersection during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a suburban avenue during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a multi-lane road during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a head-on collision near frame 45.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001223,[0s: Dashcam shows vehicle driving on a highway on-ramp during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a highway on-ramp during daytime under clear weather.] [2s: A nearby vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a busy intersection during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle witnesses a side-swipe collision near frame 33.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001254,[0s: Dashcam shows vehicle driving on a residential street during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a multi-lane road during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a side-swipe collision near frame 42.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
001263,[0s: Dashcam shows vehicle driving on a multi-lane road during daytime under clear weather. Traffic flows smoothly.] [2s: The vehicle maintains safe following distance. Other vehicles move predictably.] [4s: Journey continues without incident. All traffic signals obeyed and road remains clear.],[0s: A vehicle suddenly swerves into the lane on a busy intersection during daytime under clear weather.] [2s: The ego vehicle brakes hard and veers to avoid collision. The other vehicle corrects course just in time.] [4s: Both vehicles stabilize. A close call but no actual contact. Traffic resumes normally.],[0s: Dashcam records driving on a downtown street during daytime under clear weather. Traffic appears normal.] [2s: A vehicle suddenly appears. The ego vehicle is involved in a T-bone collision near frame 41.] [4s: The collision occurs with visible impact. Debris scatters across the road.]
